U965_HCC1806	U965_MCF10A	U965_MCF7	U965_MDA231	U965_T47D	con_HCC1806	con_MCF10A	con_MCF7	con_MDA231	con_T47D	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	Normal_vs_Basal_logFC	Normal_vs_Basal_AveExpr	Normal_vs_Basal_t	Normal_vs_Basal_P.Value	Normal_vs_Basal_adj.P.Val	Normal_vs_Basal_B	Normal_vs_Basal_-log(P.Value)	Normal_vs_Basal_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	Normal_vs_Basal_Valid	Normal_vs_Basal_Significant
20.475757598876953	17.769794464111328	20.372211456298828	22.45752716064453	20.322519302368164	21.002389907836914	20.100919723510742	21.130483627319336	20.469512939453125	21.093143463134766	Homo sapiens	1:Experimental evidence at protein level	618	1	2.2040854208268	20.521969342924	2.6539989242774	0.0210857562828561	0.0984726556302457	-3.33115475968361	1.67601081752885	1.00668434978226	sp|Q8IXI1|MIRO2_HUMAN	Q8IXI1	MIRO2_HUMAN	RHOT2	Mitochondrial Rho GTPase 2		+	
20.848657608032227	19.8510799407959	20.018423080444336	20.36622428894043	20.656742095947266	20.59166145324707	19.12952423095703	19.178030014038086	18.86048698425293	18.69953155517578	Homo sapiens	1:Experimental evidence at protein level	137	4	0.705273039646642	19.8216705999649	0.87707412957459	0.397734728560521	0.629245047862338	-5.78388748953877	0.400406486550574	0.201180193649322	sp|Q8IXM3|RM41_HUMAN	Q8IXM3	RM41_HUMAN	MRPL41	Large ribosomal subunit protein mL41		+	
19.875659942626953	18.870073318481445	18.636796951293945	18.826419830322266	18.446029663085938	20.13800621032715	18.806543350219727	19.694520950317383	18.93912124633789	18.747323989868164	Homo sapiens	1:Experimental evidence at protein level	1101	5	0.63385204069407	19.0966411675834	1.12758121029649	0.281626532806617	0.511732009359597	-5.54478037320486	0.550326431530363	0.29095741661503	sp|Q8IY18|SMC5_HUMAN	Q8IY18	SMC5_HUMAN	SMC5	Structural maintenance of chromosomes protein 5		+	
21.839418411254883	18.365938186645508	22.541269302368164	21.803178787231445	21.272987365722656	18.664812088012695	18.94508934020996	19.18266487121582	20.635635375976562	18.78884506225586	Homo sapiens	1:Experimental evidence at protein level	847	5	2.1075433659882	20.2055331165922	1.83796180290337	0.0910410614819273	0.243074268278859	-4.63597830205406	1.04076268731702	0.614261012921281	sp|Q8IY81|SPB1_HUMAN	Q8IY81	SPB1_HUMAN	FTSJ3	pre-rRNA 2'-O-ribose RNA methyltransferase FTSJ3		+	
22.753244400024414	20.28794288635254	22.975250244140625	22.871700286865234	22.9663028717041	25.299747467041016	21.538312911987305	24.818187713623047	25.923526763916016	25.807632446289062	Homo sapiens	1:Experimental evidence at protein level	904	0	3.32075335591846	23.5264897569451	3.14247787215416	0.00853130600749473	0.054948079925049	-2.49521319670895	2.06898448015346	1.26004747871866	sp|Q8IYB3|SRRM1_HUMAN	Q8IYB3	SRRM1_HUMAN	SRRM1	Serine/arginine repetitive matrix protein 1		+	
19.19097328186035	20.513093948364258	17.479318618774414	16.762983322143555	17.114459991455078	18.712404251098633	20.507457733154297	18.353538513183594	18.294584274291992	18.507965087890625	Homo sapiens	1:Experimental evidence at protein level	802	8	-2.23216418378707	18.5386850229432	-3.62685619676573	0.00349274681009519	0.032071911587293	-1.66202800468119	2.45683289531395	1.49387515397641	sp|Q8IZ83|A16A1_HUMAN	Q8IZ83	A16A1_HUMAN	ALDH16A1	Aldehyde dehydrogenase family 16 member A1		+	+
20.69254493713379	20.618959426879883	20.159650802612305	20.579246520996094	20.729873657226562	20.78540802001953	19.059707641601562	20.63426971435547	21.459623336791992	20.96795082092285	Homo sapiens	1:Experimental evidence at protein level	923	0	1.06070415575548	20.5714164680447	1.55859529303736	0.145167451736401	0.334101181907053	-5.02794995187974	0.838130746692641	0.476121988011065	sp|Q8N163|CCAR2_HUMAN	Q8N163	CCAR2_HUMAN	CCAR2	Cell cycle and apoptosis regulator protein 2		+	
21.1434268951416	20.481201171875	20.700851440429688	21.09157943725586	20.135787963867188	21.238374710083008	17.708724975585938	20.124313354492188	21.284849166870117	20.30921745300293	Homo sapiens	1:Experimental evidence at protein level	819	1	2.10621450377395	20.4246127494778	2.70177150776485	0.0193061464006098	0.0932200870647396	-3.25030509520087	1.71430440483109	1.03049049578534	sp|Q8N1F7|NUP93_HUMAN	Q8N1F7	NUP93_HUMAN	NUP93	Nuclear pore complex protein Nup93		+	
18.1656436920166	18.951669692993164	19.956785202026367	18.02063751220703	18.99466323852539	18.923011779785156	19.5651912689209	20.394363403320312	18.361713409423828	18.481586456298828	Homo sapiens	1:Experimental evidence at protein level	1237	6	-0.853311341792239	18.9812665890387	-1.54482894469158	0.148444627173898	0.337916663868219	-5.04623320645452	0.828435516700173	0.471190391097047	sp|Q8N1G0|ZN687_HUMAN	Q8N1G0	ZN687_HUMAN	ZNF687	Zinc finger protein 687		+	
17.72075843811035	21.506000518798828	17.478839874267578	18.09008026123047	19.044254302978516	18.172931671142578	20.58249282836914	19.39948844909668	18.03765296936035	18.328569412231445	Homo sapiens	1:Experimental evidence at protein level	583	7	-2.99519422235358	18.8361829293809	-4.91684671114495	0.000359975228895825	0.0111183258197597	0.454818892142621	3.44372738346602	1.95396060321971	sp|Q8N1G4|LRC47_HUMAN	Q8N1G4	LRC47_HUMAN	LRRC47	Leucine-rich repeat-containing protein 47		+	+
20.762340545654297	19.342283248901367	21.78907012939453	20.38806915283203	16.782154083251953	21.465288162231445	19.359804153442383	21.008941650390625	21.1232852935791	19.01534080505371	Homo sapiens	1:Experimental evidence at protein level	371	4	1.60805161261047	20.0970160767928	1.48808287007003	0.162633678008494	0.359380761648037	-5.12047037076221	0.788789516191154	0.444445175234076	sp|Q8N357|S35F6_HUMAN	Q8N357	S35F6_HUMAN	SLC35F6	Solute carrier family 35 member F6		+	
18.348012924194336	17.774776458740234	18.769041061401367	17.902551651000977	17.162973403930664	19.934650421142578	19.03838539123535	19.962947845458984	20.146869659423828	18.661962509155273	Homo sapiens	1:Experimental evidence at protein level	377	4	0.705306574032058	18.7656306923308	0.924182966673259	0.373674960337585	0.608172779759016	-5.74279876691743	0.427506002903791	0.215973021654899	sp|Q8N4Q0|PTGR3_HUMAN	Q8N4Q0	PTGR3_HUMAN	PTGR3	Prostaglandin reductase 3		+	
21.092723846435547	19.452922821044922	20.146028518676758	20.058609008789062	20.289628982543945	19.44527816772461	18.93026351928711	18.934480667114258	17.731740951538086	18.87578582763672	Homo sapiens	1:Experimental evidence at protein level	995	4	0.421612547358361	19.4986022409076	0.473523581092551	0.644372178315848	0.806412384979427	-6.05483201016249	0.190863219129211	0.0934428108998893	sp|Q8N5C6|SRBD1_HUMAN	Q8N5C6	SRBD1_HUMAN	SRBD1	S1 RNA-binding domain-containing protein 1		+	
21.800907135009766	20.102821350097656	22.148120880126953	20.6644287109375	19.685544967651367	23.602937698364258	20.55109405517578	22.69995880126953	18.015512466430664	21.25612449645996	Homo sapiens	1:Experimental evidence at protein level	183	1	0.730131076774178	21.0536273652863	0.581396934545292	0.571775858909786	0.756115330164181	-5.99722901579457	0.242774185045877	0.121411956570479	sp|Q8N5M9|JAGN1_HUMAN	Q8N5M9	JAGN1_HUMAN	JAGN1	Protein jagunal homolog 1		+	
19.409696578979492	19.261707305908203	19.835887908935547	19.653404235839844	19.684574127197266	20.387163162231445	21.51463508605957	20.216251373291016	20.194856643676758	19.180604934692383	Homo sapiens	1:Experimental evidence at protein level	158	2	-0.432400459000871	19.9306091800536	-0.636894328228032	0.536203076720724	0.736804834442329	-5.96326781237995	0.270670698374401	0.132647533239087	sp|Q8N5N7|RM50_HUMAN	Q8N5N7	RM50_HUMAN	MRPL50	Large ribosomal subunit protein mL50		+	
20.851398468017578	20.413936614990234	20.672433853149414	20.95950698852539	20.50020980834961	20.760169982910156	20.860628128051758	21.2017765045166	21.09571075439453	18.527881622314453	Homo sapiens	1:Experimental evidence at protein level	471	1	0.314413682553877	20.5809569195119	0.441500064863925	0.666733144217491	0.819249858039394	-6.06975543707154	0.176047954964468	0.086583625200653	sp|Q8N684|CPSF7_HUMAN	Q8N684	CPSF7_HUMAN	CPSF7	Cleavage and polyadenylation specificity factor subunit 7		+	
21.99984359741211	18.01310157775879	21.457866668701172	21.228281021118164	21.52315902709961	18.295787811279297	21.2716121673584	18.45100975036621	21.02402687072754	18.38510513305664	Homo sapiens	1:Experimental evidence at protein level	215	4	1.03656146598744	20.1622291140557	0.804322902163999	0.436918489321458	0.65610190827388	-5.84362639900773	0.359599576621674	0.183028699094383	sp|Q8N983|RM43_HUMAN	Q8N983	RM43_HUMAN	MRPL43	Large ribosomal subunit protein mL43		+	
21.479251861572266	17.82880973815918	19.998220443725586	19.848876953125	20.328399658203125	21.716493606567383	18.308910369873047	20.632728576660156	21.78611183166504	21.494905471801758	Homo sapiens	1:Experimental evidence at protein level	312	1	3.15341910922411	20.3436072803129	4.37889040080835	0.000906648516600137	0.0162123070270998	-0.402203446289184	3.04256104467734	1.79015518022564	sp|Q8NAV1|PR38A_HUMAN	Q8NAV1	PR38A_HUMAN	PRPF38A	Pre-mRNA-splicing factor 38A		+	+
23.33619499206543	26.285322189331055	24.933103561401367	24.929729461669922	24.861682891845703	21.867733001708984	24.358470916748047	23.656705856323242	23.072364807128906	23.676538467407227	Homo sapiens	1:Experimental evidence at protein level	408	0	-1.97329676510174	24.1027511236717	-2.09561745817799	0.0580870402400964	0.18231013322469	-4.24461382892033	1.23592075194762	0.739189191568495	sp|Q8NC51|SERB1_HUMAN	Q8NC51	SERB1_HUMAN	SERBP1	SERPINE1 mRNA-binding protein 1		+	
18.52872657775879	19.066179275512695	19.289758682250977	17.49465560913086	17.637569427490234	18.821975708007812	19.083282470703125	19.91246223449707	18.595064163208008	18.404922485351562	Homo sapiens	1:Experimental evidence at protein level	503	5	-0.682973497995693	18.681102175486	-1.20374416366197	0.251989949888165	0.481651676368518	-5.46250506494655	0.598616779834131	0.317266923831403	sp|Q8NC56|LEMD2_HUMAN	Q8NC56	LEMD2_HUMAN	LEMD2	LEM domain-containing protein 2		+	
22.06732940673828	17.736675262451172	20.285079956054688	20.68780517578125	20.595855712890625	20.583784103393555	19.442710876464844	18.3411808013916	19.09862518310547	18.563859939575195	Homo sapiens	1:Experimental evidence at protein level	698	5	2.05098080220145	19.7397191329411	2.15988704940354	0.0518113220338037	0.168852725764842	-4.14339117666991	1.28557532597845	0.772491924219715	sp|Q8NC60|NOA1_HUMAN	Q8NC60	NOA1_HUMAN	NOA1	Nitric oxide-associated protein 1		+	
18.419023513793945	22.18733787536621	21.212295532226562	20.648818969726562	22.092330932617188	21.25058937072754	21.4273624420166	21.7642765045166	21.691486358642578	20.23659324645996	Homo sapiens	1:Experimental evidence at protein level	845	1	-1.26599642311492	21.0949103678539	-1.39936923316297	0.187118922060926	0.399206617081316	-5.23273523838602	0.727882293039113	0.398802268641969	sp|Q8NE71|ABCF1_HUMAN	Q8NE71	ABCF1_HUMAN	ABCF1	ATP-binding cassette sub-family F member 1		+	
20.9429988861084	18.417760848999023	20.02987289428711	20.975292205810547	17.53243637084961	21.27210235595703	19.05735969543457	20.275909423828125	21.05536651611328	19.07732391357422	Homo sapiens	1:Experimental evidence at protein level	470	4	2.34842982516809	19.8588461960566	3.20521477533451	0.0075950366133383	0.0526515850457442	-2.38705406632493	2.11947012819587	1.27858855009562	sp|Q8NFQ8|TOIP2_HUMAN	Q8NFQ8	TOIP2_HUMAN	TOR1AIP2	Torsin-1A-interacting protein 2		+	
20.697221755981445	18.40327262878418	20.643415451049805	20.293527603149414	21.607229232788086	19.340473175048828	19.026620864868164	18.798852920532227	19.937002182006836	18.690940856933594	Homo sapiens	1:Experimental evidence at protein level	434	5	1.38072388713226	19.746010440546	1.57813557538115	0.140623241118007	0.327815708817578	-5.00181921991553	0.85194289656249	0.484370239022602	sp|Q8NFW8|NEUA_HUMAN	Q8NFW8	NEUA_HUMAN	CMAS	N-acylneuraminate cytidylyltransferase		+	
18.589492797851562	19.266267776489258	18.834415435791016	19.056154251098633	17.076745986938477	19.462081909179688	19.098543167114258	17.996265411376953	19.627456665039062	18.090389251708984	Homo sapiens	1:Experimental evidence at protein level	1593	5	0.0321359643011583	18.7061587238464	0.0622874399434517	0.95136353749308	0.977122246276537	-6.16798240758412	0.0216534976176176	0.0100510989607204	sp|Q8NI27|THOC2_HUMAN	Q8NI27	THOC2_HUMAN	THOC2	THO complex subunit 2		+	
20.069293975830078	18.731510162353516	16.269590377807617	19.542266845703125	17.319923400878906	19.429405212402344	19.52527618408203	18.508975982666016	19.517969131469727	19.151817321777344	Homo sapiens	1:Experimental evidence at protein level	895	7	0.543950621328808	18.8034268937713	0.753158643428196	0.465933084066446	0.680863506716452	-5.88287013134748	0.331676450922526	0.166939942743967	sp|Q8NI36|WDR36_HUMAN	Q8NI36	WDR36_HUMAN	WDR36	WD repeat-containing protein 36		+	
23.08864974975586	20.5440673828125	22.3936824798584	22.175878524780273	22.313499450683594	20.449729919433594	20.975801467895508	20.363330841064453	20.145931243896484	19.82090950012207	Homo sapiens	1:Experimental evidence at protein level	222	1	0.741223802246214	21.2283424653462	0.748086139643741	0.46887434021243	0.681497570426409	-5.88663398862081	0.328943533968499	0.166535688108522	sp|Q8TAE8|G45IP_HUMAN	Q8TAE8	G45IP_HUMAN	GADD45GIP1	Large ribosomal subunit protein mL64		+	
21.229238510131836	20.70926284790039	21.43336296081543	20.104694366455078	20.855995178222656	21.078166961669922	18.628177642822266	21.432584762573242	20.19476890563965	20.707521438598633	Homo sapiens	1:Experimental evidence at protein level	1214	1	1.00185015354008	20.6408137869808	1.37873489532482	0.193236195135791	0.40904671213324	-5.25815577422397	0.713911522457504	0.388227093793863	sp|Q8TAQ2|SMRC2_HUMAN	Q8TAQ2	SMRC2_HUMAN	SMARCC2	SWI/SNF complex subunit SMARCC2		+	
18.727405548095703	18.010656356811523	21.47486114501953	19.61134910583496	20.314674377441406	18.416133880615234	19.666683197021484	20.257123947143555	18.441299438476562	18.37822723388672	Homo sapiens	1:Experimental evidence at protein level	432	6	0.00172909812712163	19.3316530831471	0.00216265628493598	0.99831013177482	0.99904526441972	-6.16999171603188	0.000734521242336162	0.000414834454324736	sp|Q8TB61|S35B2_HUMAN	Q8TB61	S35B2_HUMAN	SLC35B2	Adenosine 3'-phospho 5'-phosphosulfate transporter 1		+	
18.126541137695312	20.18475914001465	18.713274002075195	18.358057022094727	16.52395248413086	19.21807289123535	20.160484313964844	18.30843162536621	17.798736572265625	17.720985412597656	Homo sapiens	1:Experimental evidence at protein level	318	8	-1.75551778001492	18.5070563951035	-3.0201075563807	0.0107047150605188	0.06380573582125	-2.70596828101456	1.97042488832203	1.19514027858998	sp|Q8TC12|RDH11_HUMAN	Q8TC12	RDH11_HUMAN	RDH11	Retinol dehydrogenase 11		+	
21.448545455932617	20.840829849243164	21.420530319213867	21.08338165283203	20.895660400390625	21.105998992919922	19.84249496459961	22.138532638549805	21.55756950378418	24.366147994995117	Homo sapiens	1:Experimental evidence at protein level	826	1	0.981963821157084	21.4762978793649	1.09559857517706	0.294842271964489	0.523094840208538	-5.57805202145332	0.530410250918777	0.281419563818887	sp|Q8TCJ2|STT3B_HUMAN	Q8TCJ2	STT3B_HUMAN	STT3B	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B		+	
20.506244659423828	19.310571670532227	21.051607131958008	21.08812141418457	17.184473037719727	21.411039352416992	19.26128387451172	21.427486419677734	22.11296844482422	17.725872039794922	Homo sapiens	1:Experimental evidence at protein level	377	4	2.01655309318075	20.0996888289924	1.86433898731834	0.0870127388152454	0.23697457324633	-4.59709652575214	1.06041716126447	0.625298250155368	sp|Q8TCT9|SPP_HUMAN	Q8TCT9	SPP_HUMAN	HM13	Signal peptide peptidase		+	
22.716968536376953	22.139841079711914	21.37811279296875	21.863643646240234	22.774864196777344	20.706586837768555	19.29688262939453	18.25676918029785	21.191513061523438	18.170103073120117	Homo sapiens	1:Experimental evidence at protein level	881	3	0.920735597728161	20.8507596282255	0.689292005745845	0.503803141213915	0.710974526385992	-5.92856536211745	0.297739129002224	0.148145959394264	sp|Q8TDD1|DDX54_HUMAN	Q8TDD1	DDX54_HUMAN	DDX54	ATP-dependent RNA helicase DDX54		+	
22.420381546020508	20.21820831298828	21.686906814575195	22.95685577392578	21.652786254882812	20.656837463378906	20.313138961791992	18.440181732177734	19.54133415222168	18.052125930786133	Homo sapiens	1:Experimental evidence at protein level	353	4	1.16429244049711	20.5942449395648	0.92691624886168	0.372310802224162	0.607407419234858	-5.74035781010607	0.429094362980405	0.216519907654698	sp|Q8TDN6|BRX1_HUMAN	Q8TDN6	BRX1_HUMAN	BRIX1	Ribosome biogenesis protein BRX1 homolog		+	
17.673330307006836	17.549345016479492	20.174304962158203	19.258251190185547	20.306289672851562	18.197683334350586	19.641725540161133	19.9543399810791	20.521818161010742	20.477935791015625	Homo sapiens	1:Experimental evidence at protein level	1887	4	0.355191199064929	19.3789089250087	0.437623213607859	0.669463640594759	0.820803201733864	-6.071493661623	0.174273005086415	0.0857609581622813	sp|Q8TEM1|PO210_HUMAN	Q8TEM1	PO210_HUMAN	NUP210	Nuclear pore membrane glycoprotein 210		+	
21.296005249023438	17.91666603088379	21.088199615478516	22.086740493774414	20.04197883605957	19.786041259765625	19.59646224975586	17.970720291137695	19.36370086669922	18.206491470336914	Homo sapiens	1:Experimental evidence at protein level	577	5	1.91287003507021	19.7349733392004	1.80621384808547	0.0961134533181685	0.25313601368099	-4.68238161692594	1.01721581844057	0.596646063335291	sp|Q8TF68|ZN384_HUMAN	Q8TF68	ZN384_HUMAN	ZNF384	Zinc finger protein 384		+	
22.614967346191406	18.754201889038086	20.93082618713379	22.49284553527832	21.458580017089844	21.305423736572266	19.103551864624023	18.037851333618164	21.57325553894043	18.354598999023438	Homo sapiens	1:Experimental evidence at protein level	800	4	3.09005607491474	20.4615828146022	3.0887662335082	0.00942467870505594	0.0582188107280501	-2.58776861698673	2.02573344632108	1.23493667041079	sp|Q8WTT2|NOC3L_HUMAN	Q8WTT2	NOC3L_HUMAN	NOC3L	Nucleolar complex protein 3 homolog		+	
17.779415130615234	21.286245346069336	19.824514389038086	20.54607391357422	20.118122100830078	18.705915451049805	19.973546981811523	18.58029556274414	20.066219329833984	18.183792114257812	Homo sapiens	1:Experimental evidence at protein level	426	4	-1.31743298679251	19.5079305518495	-1.42651162652243	0.179318951818907	0.389588924935863	-5.19889348598535	0.746373808399796	0.409393397552167	sp|Q8WU90|ZC3HF_HUMAN	Q8WU90	ZC3HF_HUMAN	ZC3H15	Zinc finger CCCH domain-containing protein 15		+	
18.04533576965332	17.99256134033203	20.017581939697266	17.802602767944336	20.30213165283203	21.45114517211914	20.67107582092285	21.972261428833008	21.502885818481445	22.287187576293945	Homo sapiens	1:Experimental evidence at protein level	201	3	0.403854002577695	20.2053085325927	0.332970018340174	0.744925337958831	0.870467355362039	-6.11277248182737	0.127887253342161	0.0602475113381148	sp|Q8WUK0|PTPM1_HUMAN	Q8WUK0	PTPM1_HUMAN	PTPMT1	Phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1		+	
20.079904556274414	17.71646499633789	19.21244239807129	19.775005340576172	18.230194091796875	20.233726501464844	19.112760543823242	20.15748405456543	20.368820190429688	19.169530868530273	Homo sapiens	1:Experimental evidence at protein level	1156	3	1.72813924154169	19.402705015069	2.84454828204122	0.0148239271340642	0.0793406255581649	-3.00716096350708	1.82903672842685	1.10050437966993	sp|Q8WUM0|NU133_HUMAN	Q8WUM0	NU133_HUMAN	NUP133	Nuclear pore complex protein Nup133		+	
18.262378692626953	21.730093002319336	17.656661987304688	17.69001007080078	18.024721145629883	18.333152770996094	21.891502380371094	17.587066650390625	19.977272033691406	18.380651473999023	Homo sapiens	1:Experimental evidence at protein level	868	7	-3.19978256259754	18.9476884980236	-5.2641293643454	0.000202453619111342	0.00904877386373378	0.984322130680677	3.6936744552698	2.04341026502583	sp|Q8WUM4|PDC6I_HUMAN	Q8WUM4	PDC6I_HUMAN	PDCD6IP	Programmed cell death 6-interacting protein		+	+
18.06744384765625	17.35043716430664	20.174062728881836	20.347806930541992	19.71243667602539	20.395753860473633	19.011140823364258	20.4787540435791	20.92034149169922	19.2745304107666	Homo sapiens	1:Experimental evidence at protein level	155	4	1.78371098281496	19.5739293761859	2.18759127948894	0.049308109437676	0.165053860815933	-4.09937279322152	1.30708164878757	0.782374312524552	sp|Q8WVK2|SNR27_HUMAN	Q8WVK2	SNR27_HUMAN	SNRNP27	U4/U6.U5 small nuclear ribonucleoprotein 27 kDa protein		+	
20.130796432495117	18.774538040161133	17.494234085083008	19.811138153076172	18.329376220703125	20.655378341674805	19.790571212768555	18.327001571655273	21.00064468383789	18.788227081298828	Homo sapiens	1:Experimental evidence at protein level	1683	6	1.14645500647042	19.3055522117677	1.91550547187072	0.0796582737049599	0.224131664523893	-4.52085432947071	1.09876910953269	0.649496783551705	sp|Q8WWI1|LMO7_HUMAN	Q8WWI1	LMO7_HUMAN	LMO7	LIM domain only protein 7		+	
18.260591506958008	20.853382110595703	19.373287200927734	19.805355072021484	19.864131927490234	18.177974700927734	20.52308464050293	19.454355239868164	19.782629013061523	20.116798400878906	Homo sapiens	1:Experimental evidence at protein level	1075	1	-1.64014577403387	19.6238587297194	-2.29625085286953	0.0405537698554752	0.146575992642529	-3.92467306409753	1.3919687678072	0.833937156002364	sp|Q8WWM7|ATX2L_HUMAN	Q8WWM7	ATX2L_HUMAN	ATXN2L	Ataxin-2-like protein		+	
21.222686767578125	20.14349365234375	20.97993278503418	21.213083267211914	20.928220748901367	20.776670455932617	19.526775360107422	20.859968185424805	21.19645118713379	19.407102584838867	Homo sapiens	1:Experimental evidence at protein level	499	1	1.29257891620375	20.6255358656735	2.0081069703665	0.0677813761344416	0.199382879148714	-4.38027946225884	1.16888961812586	0.700312136949486	sp|Q8WWY3|PRP31_HUMAN	Q8WWY3	PRP31_HUMAN	PRPF31	U4/U6 small nuclear ribonucleoprotein Prp31		+	
20.133441925048828	18.941843032836914	20.762243270874023	20.557832717895508	21.252490997314453	20.796884536743164	18.517202377319336	20.690595626831055	21.171457290649414	20.55500030517578	Homo sapiens	1:Experimental evidence at protein level	508	1	1.9565496263283	20.3417236529617	3.18066566186457	0.00794840399671752	0.053211236608567	-2.42938076525887	2.09972006694142	1.27399664812214	sp|Q8WXA9|SREK1_HUMAN	Q8WXA9	SREK1_HUMAN	SREK1	Splicing regulatory glutamine/lysine-rich protein 1		+	
20.695634841918945	18.80145835876465	19.144662857055664	19.625778198242188	19.885147094726562	20.811965942382812	19.620649337768555	18.737245559692383	20.222091674804688	19.561410903930664	Homo sapiens	1:Experimental evidence at protein level	2266	4	1.15655757784427	19.7096234807551	1.81708166964967	0.0943490260779876	0.249900314857126	-4.66654641695773	1.02526257849999	0.602233196692172	sp|Q8WYP5|ELYS_HUMAN	Q8WYP5	ELYS_HUMAN	AHCTF1	Protein ELYS		+	
20.370487213134766	21.280197143554688	21.155126571655273	19.408159255981445	20.458534240722656	19.17837142944336	20.513933181762695	20.512157440185547	19.537763595581055	20.805601119995117	Homo sapiens	1:Experimental evidence at protein level	740	1	-1.23794607868238	20.3244044663032	-1.96110879731342	0.0735883086138843	0.211878202131925	-4.45202846580643	1.133191178975	0.673913720876598	sp|Q92499|DDX1_HUMAN	Q92499	DDX1_HUMAN	DDX1	ATP-dependent RNA helicase DDX1		+	
18.145652770996094	20.7037353515625	21.772216796875	20.77975082397461	21.86410140991211	22.03839874267578	20.517656326293945	20.933456420898438	21.921260833740234	21.740100860595703	Homo sapiens	1:Experimental evidence at protein level	469	1	0.144470296861861	21.0462035014772	0.147960450605971	0.884841024299581	0.945710679827851	-6.15865135193599	0.0531347501737516	0.0242417064864854	sp|Q92504|S39A7_HUMAN	Q92504	S39A7_HUMAN	SLC39A7	Zinc transporter SLC39A7		+	
25.71967315673828	22.48766326904297	27.323434829711914	25.76065444946289	26.74517059326172	22.545120239257812	22.630172729492188	23.629362106323242	22.101316452026367	23.342613220214844	Homo sapiens	1:Experimental evidence at protein level	213	0	1.5114653396653	24.236346516544	1.10486067590931	0.290967520570967	0.520736866778438	-5.56849587765442	0.536155486698114	0.283381674347241	sp|Q92522|H1X_HUMAN	Q92522	H1X_HUMAN	H1-10	Histone H1.10		+	
22.55072784423828	20.766014099121094	21.671422958374023	22.031972885131836	22.75751495361328	22.532018661499023	22.113235473632812	18.72810935974121	21.518436431884766	18.862836837768555	Homo sapiens	1:Experimental evidence at protein level	414	2	0.75741388364516	21.3502889920307	0.707900119270116	0.492582826640779	0.703172333408423	-5.9156336317269	0.307520733433084	0.152938225085064	sp|Q92552|RT27_HUMAN	Q92552	RT27_HUMAN	MRPS27	Small ribosomal subunit protein mS27		+	
18.47273063659668	18.461444854736328	19.541902542114258	20.09218978881836	16.89097023010254	19.63901138305664	19.526094436645508	19.497177124023438	20.240251541137695	19.305923461914062	Homo sapiens	1:Experimental evidence at protein level	2039	4	0.652348743935995	19.1638277972934	0.817471715956999	0.429655345306948	0.650818388337021	-5.83316860466969	0.366879780815828	0.186540184929278	sp|Q92576|PHF3_HUMAN	Q92576	PHF3_HUMAN	PHF3	PHD finger protein 3		+	
17.892789840698242	21.47731590270996	17.85750389099121	18.778894424438477	17.862886428833008	18.59296226501465	22.647350311279297	19.433216094970703	19.460535049438477	18.96288299560547	Homo sapiens	1:Experimental evidence at protein level	394	8	-3.32629664670997	19.2918049445233	-5.00763498791869	0.000309192637048878	0.0101816649004428	0.595115323126346	3.50977085669135	1.99218120058914	sp|Q92597|NDRG1_HUMAN	Q92597	NDRG1_HUMAN	NDRG1	Protein NDRG1		+	+
18.37259292602539	20.480798721313477	17.894439697265625	17.779342651367188	17.064895629882812	18.928415298461914	20.258106231689453	18.987262725830078	19.47429847717285	18.428796768188477	Homo sapiens	1:Experimental evidence at protein level	858	8	-1.69449630209609	18.7620104112799	-2.91177469221931	0.0130870914709483	0.0728427049434737	-2.89205256541774	1.88315686211784	1.13761393547167	sp|Q92598|HS105_HUMAN	Q92598	HS105_HUMAN	HSPH1	Heat shock protein 105 kDa		+	
19.019180297851562	20.846357345581055	17.228578567504883	18.323625564575195	16.74093246459961	18.22006607055664	20.98280143737793	18.157461166381836	18.920440673828125	18.606639862060547	Homo sapiens	1:Experimental evidence at protein level	483	8	-2.25103397604034	18.6994983940379	-4.06963022225607	0.00156739711470631	0.0217356395804681	-0.912929431920931	2.8048209570247	1.6628275759847	sp|Q92599|SEPT8_HUMAN	Q92599	SEPT8_HUMAN	SEPTIN8	Septin-8		+	+
19.397171020507812	20.865402221679688	19.869016647338867	19.86556053161621	20.494165420532227	19.565502166748047	20.301246643066406	20.06202507019043	20.27288055419922	20.58456039428711	Homo sapiens	1:Experimental evidence at protein level	738	1	-0.77310673655581	20.1302756112578	-1.21393889443043	0.248215732365576	0.479113354097844	-5.45117458023427	0.605170695589001	0.319561724090344	sp|Q92615|LAR4B_HUMAN	Q92615	LAR4B_HUMAN	LARP4B	La-related protein 4B		+	
19.950794219970703	20.938570022583008	20.939977645874023	20.399364471435547	20.566421508789062	19.96495246887207	20.622774124145508	20.37643051147461	20.417428970336914	20.71906280517578	Homo sapiens	1:Experimental evidence at protein level	2671	0	-0.561427423818358	20.4915324795553	-0.954560505319844	0.358709885803144	0.595949553553145	-5.71532327888949	0.445256654295337	0.224790501234166	sp|Q92616|GCN1_HUMAN	Q92616	GCN1_HUMAN	GCN1	Stalled ribosome sensor GCN1		+	
