P1_LN	P1_PT	P2_ANT	P2_NCT	P2_PT	P3_ANT	P3_NCT	P3_PT	P4_ANT	P4_NCT	P4_PT	P5_ANT	P5_LN	P5_NCT	P5_PT	P6_ANT	P6_LN	P6_NCT	P6_PT	P7_ANT	P7_LN	P7_NCT	P7_PT	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	ANT_vs_LN_logFC	ANT_vs_LN_AveExpr	ANT_vs_LN_t	ANT_vs_LN_P.Value	ANT_vs_LN_adj.P.Val	ANT_vs_LN_B	ANT_vs_LN_-log(P.Value)	ANT_vs_LN_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	ANT_vs_LN_Valid	ANT_vs_LN_Significant
18.269229888916016	17.853172302246094	19.06337547302246	19.189294815063477	17.847152709960938	19.10040283203125	18.578914642333984	18.15314292907715	18.376264572143555	17.93595314025879	18.052751541137695	18.81781578063965	17.875308990478516	19.71735954284668	18.622220993041992	18.635868072509766	18.515974044799805	18.626684188842773	18.775728225708008	19.432231903076172	18.444562911987305	18.61433219909668	19.097900390625	Homo sapiens	1:Experimental evidence at protein level	341	14	-1.42869234658825	18.6013577858106	-3.81599233472833	0.000805286630235405	0.00338605163293522	-0.844350954118952	3.09404951121825	2.47030642374395	sp|Q86W42|THOC6_HUMAN	Q86W42	THOC6_HUMAN	THOC6	THO complex subunit 6		+	+
19.775081634521484	19.904455184936523	18.754133224487305	18.312850952148438	19.876501083374023	18.4157657623291	19.191181182861328	19.83462142944336	20.52043342590332	20.439746856689453	20.263837814331055	17.777984619140625	17.667762756347656	19.567663192749023	19.92630958557129	19.14736557006836	20.095867156982422	18.563692092895508	20.495573043823242	19.4775447845459	19.659828186035156	19.35214614868164	19.738750457763672	Homo sapiens	1:Experimental evidence at protein level	291	10	-0.539056666497991	19.4204184947764	-1.15038942478141	0.260989719565305	0.393320286855603	-6.02504139394807	0.583376599267052	0.405253652770969	sp|Q86WA6|BPHL_HUMAN	Q86WA6	BPHL_HUMAN	BPHL	Serine hydrolase BPHL		+	
18.529794692993164	20.18575668334961	18.844926834106445	19.513721466064453	18.98651123046875	19.156400680541992	19.030244827270508	20.136688232421875	20.26120376586914	19.6676082611084	19.913333892822266	18.818689346313477	17.518091201782227	20.371036529541016	19.66297149658203	20.31043815612793	20.121112823486328	19.858661651611328	18.073286056518555	19.27481460571289	19.776870727539062	19.041553497314453	18.527767181396484	Homo sapiens	1:Experimental evidence at protein level	327	9	-1.2890817910769	19.379819476151	-2.57135718402584	0.016541841848876	0.043779912261687	-3.68954723714671	1.78141613563782	1.35872511312678	sp|Q86X76|NIT1_HUMAN	Q86X76	NIT1_HUMAN	NIT1	Deaminated glutathione amidase		+	+
19.70157814025879	19.693265914916992	18.895309448242188	18.36948585510254	18.958362579345703	18.726707458496094	19.267330169677734	19.71112060546875	18.222076416015625	19.75022315979004	19.25855255126953	18.66514015197754	19.704891204833984	18.06325340270996	20.558631896972656	18.603302001953125	19.757108688354492	18.728588104248047	18.93181610107422	19.379798889160156	19.950878143310547	19.51193618774414	19.475351333618164	Homo sapiens	1:Experimental evidence at protein level	938	11	0.200016440981816	19.2078074691975	0.56990978411382	0.573881862945321	0.68858406131919	-6.5199002672679	0.241177500548797	0.162043034145486	sp|Q86XP3|DDX42_HUMAN	Q86XP3	DDX42_HUMAN	DDX42	ATP-dependent RNA helicase DDX42		+	
20.917604446411133	17.02111053466797	20.029499053955078	17.344778060913086	19.748809814453125	19.53244972229004	19.719762802124023	19.744070053100586	19.018251419067383	18.841808319091797	19.447837829589844	18.190170288085938	20.010440826416016	18.39225196838379	20.046998977661133	18.721542358398438	17.44742202758789	18.457883834838867	17.169979095458984	19.436296463012695	20.442514419555664	19.25736427307129	19.675453186035156	Homo sapiens	1:Experimental evidence at protein level	276	15	-0.281283551316395	19.0708460355572	-0.429795836328248	0.671067147108516	0.770148789229336	-6.59091198038829	0.173234022066929	0.11342536301079	sp|Q86Y82|STX12_HUMAN	Q86Y82	STX12_HUMAN	STX12	Syntaxin-12		+	
18.199520111083984	17.808874130249023	19.17104148864746	19.19731903076172	17.226455688476562	18.29198455810547	18.011764526367188	18.165496826171875	18.463993072509766	18.494062423706055	18.323278427124023	18.726272583007812	20.236942291259766	18.657032012939453	17.057016372680664	18.597938537597656	19.945829391479492	19.424596786499023	17.894107818603516	19.059280395507812	18.792312622070312	18.91805648803711	18.172916412353516	Homo sapiens	1:Experimental evidence at protein level	1011	19	-0.244829255604369	18.5659126236911	-0.615977488380999	0.543539568840548	0.665316193553457	-6.49231355733041	0.264768834459773	0.176971905856039	sp|Q86YV0|RASL3_HUMAN	Q86YV0	RASL3_HUMAN	RASAL3	RAS protein activator like-3		+	
19.386194229125977	20.514537811279297	19.905174255371094	20.154266357421875	18.410261154174805	18.54160499572754	19.066617965698242	18.4101619720459	20.06814956665039	20.488563537597656	19.737232208251953	20.00704574584961	17.305755615234375	19.47745132446289	19.489517211914062	18.91190528869629	20.701675415039062	19.578981399536133	18.938934326171875	18.488515853881836	20.227628707885742	20.92069435119629	21.044382095336914	Homo sapiens	1:Experimental evidence at protein level	130	3	-0.745508800926302	19.5586999757491	-1.31249796395533	0.201407171132468	0.324569829738653	-5.83256240991597	0.695925070387092	0.488691852307025	sp|Q8IUE6|H2A2B_HUMAN	Q8IUE6	H2A2B_HUMAN	H2AC21	Histone H2A type 2-B		+	
21.48788070678711	21.942195892333984	22.032073974609375	18.507286071777344	21.28623390197754	19.031511306762695	19.275623321533203	21.747838973999023	18.66314697265625	20.400348663330078	21.363454818725586	18.3952693939209	19.090457916259766	20.27297592163086	21.73918914794922	18.368717193603516	17.390668869018555	20.02560806274414	18.439258575439453	19.38839340209961	20.44750213623047	21.791399002075195	21.532398223876953	Homo sapiens	1:Experimental evidence at protein level	1158	8	-0.53591995809456	20.1072995104702	-0.694743142211289	0.49369444201532	0.623188066150485	-6.44034733225959	0.306541762016167	0.205380871854453	sp|Q8IUX7|AEBP1_HUMAN	Q8IUX7	AEBP1_HUMAN	AEBP1	Adipocyte enhancer-binding protein 1		+	
17.840011596679688	20.7259521484375	19.197145462036133	20.439632415771484	17.60714340209961	18.68339729309082	19.543407440185547	18.448654174804688	19.6809139251709	19.30672836303711	20.996688842773438	19.65566062927246	19.66118621826172	19.361316680908203	19.76407241821289	19.53992462158203	20.226110458374023	18.491291046142578	20.18318748474121	18.64844512939453	19.15876579284668	18.807226181030273	19.225811004638672	Homo sapiens	1:Experimental evidence at protein level	490	8	-0.84348992823276	19.3581851761465	-1.52826103868473	0.139142402274731	0.243672266670176	-5.54274492669667	0.856540502878229	0.613193896820587	sp|Q8IV08|PLD3_HUMAN	Q8IV08	PLD3_HUMAN	PLD3	5'-3' exonuclease PLD3		+	
18.045671463012695	18.197856903076172	19.04349136352539	19.20316505432129	17.79619598388672	19.085433959960938	18.694787979125977	17.605703353881836	18.06560707092285	18.602293014526367	18.639055252075195	18.84855079650879	18.361469268798828	18.283960342407227	18.889041900634766	18.587114334106445	18.207534790039062	18.972532272338867	17.750675201416016	19.684112548828125	19.4354248046875	19.10500717163086	17.58291244506836	Homo sapiens	1:Experimental evidence at protein level	361	17	-1.18051518022014	18.5624145648236	-3.08155912740225	0.00499937442765707	0.0163295883982212	-2.57994024205084	2.30108433558672	1.78702476190351	sp|Q8IVD9|NUDC3_HUMAN	Q8IVD9	NUDC3_HUMAN	NUDCD3	NudC domain-containing protein 3		+	+
16.91322135925293	18.540090560913086	18.357223510742188	18.80403709411621	17.566171646118164	20.093198776245117	19.46829605102539	19.231201171875	19.50397300720215	19.374326705932617	19.445117950439453	19.662395477294922	19.447525024414062	19.30240249633789	20.150527954101562	19.427309036254883	17.924442291259766	18.812379837036133	18.119007110595703	19.199594497680664	18.821622848510742	19.310686111450195	18.3620548248291	Homo sapiens	1:Experimental evidence at protein level	706	3	-1.91282764598828	18.9593483908834	-4.14486688681802	0.000347585293389939	0.00168261328666564	-0.0351900227515713	3.4589386071794	2.77401568602377	sp|Q8IWA5|CTL2_HUMAN	Q8IWA5	CTL2_HUMAN	SLC44A2	Choline transporter-like protein 2		+	+
18.017166137695312	19.606361389160156	18.527278900146484	18.387290954589844	18.90421485900879	17.521896362304688	18.21490478515625	18.41783905029297	18.287681579589844	17.627685546875	17.223676681518555	19.106372833251953	18.293880462646484	17.94379997253418	18.345260620117188	18.38358497619629	17.4810791015625	18.903226852416992	17.01475715637207	19.259416580200195	17.936264038085938	18.892229080200195	18.341060638427734	Homo sapiens	1:Experimental evidence at protein level	563	15	-1.36565321591398	18.2969365406435	-2.94799376704257	0.00688769339136514	0.0211611926637453	-2.87987864918311	2.16192619392984	1.67445985872161	sp|Q8IWE2|NXP20_HUMAN	Q8IWE2	NXP20_HUMAN	FAM114A1	Protein NOXP20		+	+
17.820343017578125	18.30862808227539	19.69499969482422	18.479515075683594	17.6247615814209	18.090770721435547	18.5628662109375	17.298175811767578	18.174354553222656	18.43087387084961	18.902189254760742	19.366960525512695	18.108951568603516	18.745779037475586	17.67816734313965	18.976787567138672	18.412696838378906	18.609601974487305	19.107053756713867	18.564266204833984	17.898035049438477	19.406848907470703	18.290063858032227	Homo sapiens	1:Experimental evidence at protein level	793	13	-1.5443964976359	18.4693375178038	-3.946661385119	0.000577343728978969	0.00255399452101289	-0.524479298710614	3.23856554706566	2.592780038747	sp|Q8IXB1|DJC10_HUMAN	Q8IXB1	DJC10_HUMAN	DNAJC10	DnaJ homolog subfamily C member 10		+	+
18.733631134033203	17.450891494750977	19.61127471923828	18.214860916137695	16.957746505737305	21.409244537353516	21.577495574951172	18.013803482055664	22.238012313842773	21.502094268798828	16.8299560546875	21.804685592651367	17.197969436645508	21.301681518554688	17.378110885620117	21.66889762878418	17.27021026611328	18.593976974487305	17.319692611694336	22.42648696899414	17.01243019104004	18.38117218017578	17.527624130249023	Homo sapiens	1:Experimental evidence at protein level	177	15	-4.81280407661092	19.1843413333551	-7.53828461590469	7.33661934456969E-08	2.5819193957652E-06	8.22005994036012	7.13450401341009	5.58805731997851	sp|Q8IXB3|TARG1_HUMAN	Q8IXB3	TARG1_HUMAN	TRARG1	Trafficking regulator of GLUT4 1		+	+
18.138181686401367	15.033628463745117	19.024211883544922	18.44820213317871	17.764755249023438	18.572521209716797	18.208723068237305	17.708436965942383	18.23171615600586	17.80225372314453	17.813947677612305	18.63292694091797	18.26357078552246	18.055387496948242	18.46169662475586	18.84311294555664	18.908226013183594	18.585247039794922	18.510299682617188	19.19691276550293	19.195926666259766	18.541561126708984	19.010639190673828	Homo sapiens	1:Experimental evidence at protein level	590	14	-0.930592385376702	18.3113819066187	-1.83941817038219	0.0778934995050559	0.157061851702502	-5.06239408252267	1.10849878426429	0.803929286678435	sp|Q8IXH7|NELFD_HUMAN	Q8IXH7	NELFD_HUMAN	NELFCD	Negative elongation factor C/D		+	
17.101064682006836	19.076679229736328	20.020305633544922	19.26299476623535	18.957683563232422	19.146953582763672	18.16281509399414	20.027212142944336	18.731796264648438	19.50222396850586	20.45983123779297	18.423233032226562	21.236949920654297	19.09393310546875	20.283960342407227	19.058603286743164	20.878433227539062	18.289247512817383	20.084970474243164	19.065393447875977	20.248493194580078	18.77333641052246	19.513912200927734	Homo sapiens	1:Experimental evidence at protein level	618	12	-0.0534605628110469	19.3586325918395	-0.101623680926897	0.919875119134766	0.948059925750005	-6.67989378122043	0.0362711278195922	0.0231642105522125	sp|Q8IXI1|MIRO2_HUMAN	Q8IXI1	MIRO2_HUMAN	RHOT2	Mitochondrial Rho GTPase 2		+	
17.482872009277344	19.929704666137695	18.96070671081543	17.937366485595703	17.1888427734375	18.54595184326172	19.543460845947266	17.828468322753906	18.572128295898438	17.731231689453125	18.566791534423828	18.988374710083008	19.982772827148438	18.66815185546875	19.744911193847656	18.8122501373291	20.898908615112305	18.822647094726562	19.84775161743164	18.58081817626953	19.926605224609375	18.95142364501953	20.08107566833496	Homo sapiens	1:Experimental evidence at protein level	172	16	-0.0011630757117409	18.9370418321974	-0.00202892935646828	0.998397433007347	0.99880279128303	-6.68518092073041	0.000696544280418643	0.000520252627134026	sp|Q8IXM2|BAP18_HUMAN	Q8IXM2	BAP18_HUMAN	BACC1	BPTF-associated chromatin complex component 1		+	
17.980852127075195	17.3413143157959	19.542753219604492	18.067249298095703	17.438928604125977	18.02569007873535	18.943832397460938	18.112136840820312	18.67987632751465	18.338274002075195	18.497215270996094	18.43940544128418	17.927270889282227	19.147050857543945	17.36192512512207	18.76289176940918	16.68764877319336	19.257442474365234	17.887929916381836	18.475013732910156	18.637422561645508	18.563161849975586	17.96571159362793	Homo sapiens	1:Experimental evidence at protein level	137	20	-1.62864125198806	18.2771209035507	-4.27129235895734	0.000251163236903792	0.00127077251690132	0.27893979235578	3.60004392854251	2.89593218626476	sp|Q8IXM3|RM41_HUMAN	Q8IXM3	RM41_HUMAN	MRPL41	Large ribosomal subunit protein mL41		+	+
16.543893814086914	18.13594627380371	19.169782638549805	18.320844650268555	16.968400955200195	18.687416076660156	18.981645584106445	18.366329193115234	18.8131160736084	18.39632225036621	18.270336151123047	19.52811050415039	18.1251220703125	19.340110778808594	16.37431526184082	18.745380401611328	17.866350173950195	18.394437789916992	18.014070510864258	18.983707427978516	17.231794357299805	19.831270217895508	17.490129470825195	Homo sapiens	1:Experimental evidence at protein level	854	15	-2.33136385266305	18.3032539973032	-5.64101143737892	7.45899768798146E-06	7.26441513959934E-05	3.70413547321954	5.12731952746357	4.138799345147	sp|Q8IXQ6|PARP9_HUMAN	Q8IXQ6	PARP9_HUMAN	PARP9	Protein mono-ADP-ribosyltransferase PARP9		+	+
17.331310272216797	17.840560913085938	19.362476348876953	19.2543888092041	17.07772445678711	18.804241180419922	18.472366333007812	16.752517700195312	18.236759185791016	18.16315460205078	18.50286293029785	18.451053619384766	18.19917106628418	19.037565231323242	19.508745193481445	18.336641311645508	17.865264892578125	18.75063133239746	18.528120040893555	19.130695343017578	17.903385162353516	19.474544525146484	17.87034797668457	Homo sapiens	1:Experimental evidence at protein level	1001	13	-1.68250635040202	18.3977168576154	-3.85351175795261	0.000732029432850727	0.00313690525659859	-0.752755460397377	3.13547145682729	2.50349859802453	sp|Q8IXT5|RB12B_HUMAN	Q8IXT5	RB12B_HUMAN	RBM12B	RNA-binding protein 12B		+	+
17.317956924438477	17.96129035949707	19.326276779174805	19.0803279876709	16.457204818725586	18.47954559326172	19.99753189086914	17.847166061401367	18.716617584228516	18.350662231445312	17.269493103027344	18.173137664794922	17.357267379760742	18.204654693603516	17.562822341918945	18.62661361694336	17.330490112304688	18.911762237548828	16.708677291870117	18.61565589904785	16.92289161682129	19.12383460998535	16.986679077148438	Homo sapiens	1:Experimental evidence at protein level	1375	14	-2.19490612754178	18.0777599528428	-5.73986035631504	5.80812253085023E-06	5.93826303569086E-05	3.94873398494383	5.23596423013324	4.22634056921572	sp|Q8IY17|PLPL6_HUMAN	Q8IY17	PLPL6_HUMAN	PNPLA6	Patatin-like phospholipase domain-containing protein 6		+	+
18.073375701904297	18.16350746154785	19.38839340209961	18.418066024780273	18.079744338989258	19.10765838623047	18.745079040527344	17.518709182739258	17.137271881103516	17.592819213867188	18.30266761779785	19.35980987548828	18.630807876586914	18.473737716674805	18.556087493896484	18.84714698791504	17.481569290161133	19.675987243652344	18.364927291870117	18.721723556518555	18.54608917236328	18.475278854370117	18.03419303894043	Homo sapiens	1:Experimental evidence at protein level	606	15	-1.37371962719494	18.4326963759322	-3.01603628191561	0.00585365874528527	0.018707412643817	-2.72782939410164	2.23257259952427	1.72798627408284	sp|Q8IY67|RAVR1_HUMAN	Q8IY67	RAVR1_HUMAN	RAVER1	Ribonucleoprotein PTB-binding 1		+	+
19.6734676361084	17.60650062561035	19.635147094726562	18.682180404663086	18.888992309570312	19.042579650878906	18.646425247192383	18.186899185180664	18.925146102905273	18.051639556884766	17.96790313720703	18.709516525268555	17.49223518371582	17.319416046142578	18.18989372253418	18.70588493347168	18.11288833618164	19.341629028320312	19.25411033630371	18.792734146118164	17.44343376159668	19.09526252746582	17.658166885375977	Homo sapiens	1:Experimental evidence at protein level	786	17	-1.58126146974526	18.5084803133696	-3.2561938113151	0.00326738546879979	0.0113712398236196	-2.17928413198103	2.4857996267436	1.94419218094098	sp|Q8IYB8|SUV3_HUMAN	Q8IYB8	SUV3_HUMAN	SUPV3L1	ATP-dependent RNA helicase SUPV3L1, mitochondrial		+	+
19.760147094726562	20.465633392333984	19.668508529663086	18.642480850219727	19.387849807739258	18.59269142150879	19.192615509033203	19.26584243774414	19.203527450561523	19.55960464477539	17.59682273864746	19.060020446777344	19.068988800048828	19.679880142211914	19.4536190032959	18.405948638916016	18.481021881103516	19.225650787353516	18.706968307495117	19.66832733154297	19.159029006958008	19.359975814819336	17.881610870361328	Homo sapiens	1:Experimental evidence at protein level	628	13	-0.80038939689306	19.1131116296638	-1.82876429079459	0.079524682991389	0.159437606908692	-5.07997931726918	1.09949805344179	0.797409232835852	sp|Q8IYD1|ERF3B_HUMAN	Q8IYD1	ERF3B_HUMAN	GSPT2	Eukaryotic peptide chain release factor GTP-binding subunit ERF3B		+	
16.713993072509766	19.790369033813477	19.754011154174805	18.9453125	17.0009822845459	18.610210418701172	19.697185516357422	18.801185607910156	18.78543472290039	20.627254486083984	19.34151840209961	19.024700164794922	19.64278221130371	18.575902938842773	18.88803482055664	17.984630584716797	19.42091941833496	19.002954483032227	21.099510192871094	18.297760009765625	19.563404083251953	18.54471778869629	19.154356002807617	Homo sapiens	1:Experimental evidence at protein level	802	13	-0.718690638840521	19.0110698075895	-1.24518541217316	0.224737235253213	0.350698256911917	-5.91519730122602	0.648324966186615	0.455066392702522	sp|Q8IZ83|A16A1_HUMAN	Q8IZ83	A16A1_HUMAN	ALDH16A1	Aldehyde dehydrogenase family 16 member A1		+	
18.805023193359375	18.20779800415039	19.719282150268555	18.142541885375977	20.16813850402832	18.45326042175293	19.531997680664062	20.239604949951172	18.63385009765625	17.746408462524414	17.99605369567871	18.472932815551758	20.93061065673828	19.289745330810547	19.83812713623047	18.398574829101562	21.70389747619629	19.282426834106445	20.79305648803711	19.02294921875	21.05409049987793	19.46141815185547	20.90983009338379	Homo sapiens	1:Experimental evidence at protein level	122	13	0.988337059510304	19.4182293344195	1.69417086016482	0.102795954082639	0.194538579769295	-5.29534858403776	0.98802397828007	0.710994259019855	sp|Q8IZQ5|SELH_HUMAN	Q8IZQ5	SELH_HUMAN	SELENOH	Selenoprotein H		+	
18.80817413330078	18.995563507080078	18.799118041992188	20.794212341308594	18.14417839050293	20.325122833251953	20.124967575073242	18.164199829101562	21.44845962524414	20.504831314086914	19.43049430847168	20.965776443481445	18.534399032592773	20.174123764038086	19.374574661254883	20.799545288085938	18.421066284179688	21.059856414794922	19.01220703125	20.4502010345459	18.329572677612305	20.47271728515625	18.973289489746094	Homo sapiens	1:Experimental evidence at protein level	176	0	-2.78098052685368	19.6792848122582	-6.50594160042586	8.62260419784852E-07	1.3433855659597E-05	5.81428502580518	6.06436154879853	4.87179932230034	sp|Q8N0U8|VKORL_HUMAN	Q8N0U8	VKORL_HUMAN	VKORC1L1	Vitamin K epoxide reductase complex subunit 1-like protein 1		+	+
21.160036087036133	21.432884216308594	18.56563949584961	18.98710060119629	20.87302589416504	20.916370391845703	17.865066528320312	20.690555572509766	18.601694107055664	20.823972702026367	21.32819175720215	19.207748413085938	21.445825576782227	19.676021575927734	21.773605346679688	18.62825584411621	21.3181095123291	19.418642044067383	21.50654411315918	18.238399505615234	20.924278259277344	19.62552833557129	20.751361846923828	Homo sapiens	1:Experimental evidence at protein level	923	8	1.3192427610048	20.1460654702767	2.91133509031893	0.00751474525029475	0.0228033648974461	-2.96112340334882	2.12408573740129	1.64200106315008	sp|Q8N163|CCAR2_HUMAN	Q8N163	CCAR2_HUMAN	CCAR2	Cell cycle and apoptosis regulator protein 2		+	+
19.881620407104492	19.723045349121094	19.255661010742188	17.982425689697266	19.56932830810547	18.189697265625	18.584646224975586	19.331029891967773	18.83167266845703	19.35590934753418	19.798404693603516	18.060020446777344	19.62950897216797	17.723852157592773	19.404733657836914	19.653535842895508	19.98101043701172	18.765830993652344	19.654987335205078	18.48341178894043	19.804630279541016	18.623788833618164	19.853445053100586	Homo sapiens	1:Experimental evidence at protein level	819	11	0.247728793399265	19.1299321047203	0.718379772898457	0.479257903518276	0.610911264495102	-6.42358081926567	0.319430716371502	0.214021866907667	sp|Q8N1F7|NUP93_HUMAN	Q8N1F7	NUP93_HUMAN	NUP93	Nuclear pore complex protein Nup93		+	
20.086181640625	20.168397903442383	20.42800521850586	18.760168075561523	19.815359115600586	20.026180267333984	18.994653701782227	19.981752395629883	20.562437057495117	20.667879104614258	20.964025497436523	20.133543014526367	20.54906463623047	20.562870025634766	19.75576400756836	17.788490295410156	20.484113693237305	18.863183975219727	20.40792465209961	18.311813354492188	20.22603988647461	20.052001953125	19.68382453918457	Homo sapiens	1:Experimental evidence at protein level	583	5	-0.056500505279903	19.8757813644183	-0.124875317453319	0.901632123020185	0.93541960047231	-6.67719737757256	0.0449706238010276	0.0289935342695251	sp|Q8N1G4|LRC47_HUMAN	Q8N1G4	LRC47_HUMAN	LRRC47	Leucine-rich repeat-containing protein 47		+	
19.06507110595703	18.219451904296875	19.088951110839844	18.74765396118164	18.962244033813477	19.131410598754883	18.448745727539062	18.11607551574707	18.570701599121094	19.262914657592773	18.211254119873047	18.564489364624023	17.322601318359375	18.845489501953125	17.932737350463867	18.281166076660156	18.705781936645508	18.67013168334961	19.34557342529297	18.990177154541016	17.97406005859375	19.30931854248047	18.17064094543457	Homo sapiens	1:Experimental evidence at protein level	343	16	-1.2982150496158	18.6146523584592	-3.55405795896154	0.00156000635375961	0.00595946613281191	-1.47718954362177	2.80687363280123	2.22479264394411	sp|Q8N2F6|ARM10_HUMAN	Q8N2F6	ARM10_HUMAN	ARMC10	Armadillo repeat-containing protein 10		+	+
18.11783218383789	18.623682022094727	19.281373977661133	18.387985229492188	17.57337188720703	18.904203414916992	18.772380828857422	17.336883544921875	18.365455627441406	18.012149810791016	17.692480087280273	19.31272315979004	18.84331703186035	17.529695510864258	18.972915649414062	18.45747947692871	18.28437614440918	18.46085548400879	19.530086517333984	18.44129753112793	18.960689544677734	18.719955444335938	19.19012451171875	Homo sapiens	1:Experimental evidence at protein level	398	15	-1.0456745543058	18.5172108387999	-2.49491562464114	0.0196491544737372	0.0502714630235704	-3.84642539979335	1.70665613308961	1.29867847554738	sp|Q8N2K0|ABD12_HUMAN	Q8N2K0	ABD12_HUMAN	ABHD12	Lysophosphatidylserine lipase ABHD12		+	
19.109792709350586	20.006427764892578	19.929243087768555	18.70392417907715	19.408130645751953	18.085933685302734	19.247262954711914	19.942811965942383	20.65582275390625	19.839391708374023	18.890350341796875	18.87899398803711	19.368389129638672	20.75623321533203	19.23682975769043	18.48229217529297	18.334701538085938	19.415212631225586	18.136016845703125	19.461679458618164	17.67816925048828	18.724544525146484	18.631940841674805	Homo sapiens	1:Experimental evidence at protein level	351	8	-1.43398015025072	19.1763862270417	-2.98035343071226	0.00637589382563408	0.0199621377209179	-2.8077661545676	2.19545892362656	1.69979295249323	sp|Q8N335|GPD1L_HUMAN	Q8N335	GPD1L_HUMAN	GPD1L	Glycerol-3-phosphate dehydrogenase 1-like protein		+	+
20.01462745666504	20.797569274902344	19.221303939819336	18.813678741455078	19.820104598999023	18.167354583740234	19.08001136779785	19.871810913085938	18.506956100463867	17.731794357299805	18.265443801879883	18.83635902404785	20.226070404052734	18.52012062072754	19.688331604003906	18.858776092529297	20.458438873291016	19.506263732910156	22.160581588745117	17.845754623413086	21.336376190185547	19.031291961669922	20.664051055908203	Homo sapiens	1:Experimental evidence at protein level	135	13	1.09446716830793	19.4428017712859	2.03441606528874	0.0527700750619039	0.114358368471883	-4.72728945014737	1.27761228806757	0.941732049262918	sp|Q8N5K1|CISD2_HUMAN	Q8N5K1	CISD2_HUMAN	CISD2	CDGSH iron-sulfur domain-containing protein 2		+	
19.065128326416016	18.729385375976562	18.87356948852539	18.351503372192383	19.35433006286621	18.7612247467041	18.661373138427734	17.89129638671875	17.754878997802734	18.06438636779785	18.30156707763672	18.87887954711914	17.855087280273438	18.88166618347168	17.338411331176758	19.12026596069336	18.321210861206055	19.627321243286133	18.769399642944336	18.995389938354492	19.86538314819336	17.778575897216797	17.821340560913086	Homo sapiens	1:Experimental evidence at protein level	521	17	-0.762946681669249	18.5757620459773	-1.5959300341726	0.123209567743521	0.22339100435617	-5.44432740643293	0.909355566060587	0.650934319300693	sp|Q8N6H7|ARFG2_HUMAN	Q8N6H7	ARFG2_HUMAN	ARFGAP2	ADP-ribosylation factor GTPase-activating protein 2		+	
19.667728424072266	20.243494033813477	18.74443244934082	19.15460205078125	19.86556625366211	19.152557373046875	17.96603775024414	19.15182876586914	19.076459884643555	18.422456741333008	19.9279842376709	18.363052368164062	18.441265106201172	18.232227325439453	18.127384185791016	18.59203338623047	19.915563583374023	19.657827377319336	20.46712303161621	18.7822265625	20.35867691040039	19.312101364135742	19.784576416015625	Homo sapiens	1:Experimental evidence at protein level	136	13	-0.0153436182325102	19.1890180805767	-0.032733047502146	0.974150310306931	0.982926439228615	-6.68463417211154	0.0113740267965583	0.00747898291303412	sp|Q8N6L1|KTAP2_HUMAN	Q8N6L1	KTAP2_HUMAN	KRTCAP2	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit KCP2		+	
18.936471939086914	18.648286819458008	19.049856185913086	18.874780654907227	18.54792594909668	18.958723068237305	19.088233947753906	17.532466888427734	17.583097457885742	18.708141326904297	18.94733428955078	19.061384201049805	17.736398696899414	18.880512237548828	18.520389556884766	18.66350746154785	18.552106857299805	18.482799530029297	18.35869598388672	18.550331115722656	17.98357391357422	19.23613166809082	17.956798553466797	Homo sapiens	1:Experimental evidence at protein level	993	10	-1.13622789648016	18.568228632669	-3.03409643852249	0.00560517851982266	0.017983281084431	-2.68720730880321	2.25141055096566	1.74513106750479	sp|Q8N766|EMC1_HUMAN	Q8N766	EMC1_HUMAN	EMC1	ER membrane protein complex subunit 1		+	+
19.842256546020508	21.272369384765625	19.05614471435547	18.28757095336914	20.377525329589844	18.14521598815918	18.618549346923828	24.017587661743164	18.0801944732666	17.903060913085938	17.9136962890625	19.263538360595703	17.19002914428711	18.51953887939453	17.740022659301758	18.638471603393555	18.390077590942383	18.490467071533203	22.201017379760742	18.873245239257812	19.10015296936035	18.97414207458496	18.98497772216797	Homo sapiens	1:Experimental evidence at protein level	591	16	-0.844908170696581	19.1204835561347	-1.00865202303174	0.322912264822932	0.457010810180186	-6.17461134719088	0.490915459337861	0.340073526962804	sp|Q8N8S7|ENAH_HUMAN	Q8N8S7	ENAH_HUMAN	ENAH	Protein enabled homolog		+	
17.534204483032227	18.545377731323242	19.415868759155273	18.17620849609375	18.086048126220703	18.549978256225586	19.868688583374023	18.306961059570312	19.4487361907959	18.255189895629883	17.878108978271484	18.273990631103516	19.079727172851562	18.460603713989258	18.699115753173828	19.367328643798828	18.066591262817383	18.569795608520508	17.732641220092773	19.225435256958008	18.48259735107422	18.848222732543945	18.438844680786133	Homo sapiens	1:Experimental evidence at protein level	220	14	-1.56139898457521	18.5892334117002	-4.05805358347836	0.000434242103973167	0.00201881612111299	-0.250034624716545	3.36226806978831	2.69490323589671	sp|Q8NB37|GALD1_HUMAN	Q8NB37	GALD1_HUMAN	GATD1	Glutamine amidotransferase-like class 1 domain-containing protein 1		+	+
